   353.00     4733.38      0.00    0.9405E-04    0.3838E-06   0.4
   354.00     4736.12      0.00    0.9570E-04    0.3960E-06   0.4
   355.00     4738.87      0.00    0.9739E-04    0.4087E-06   0.4
   356.00     4741.65      0.00    0.9913E-04    0.4220E-06   0.4
   357.00     4744.46      0.00    0.1009E-03    0.4359E-06   0.4
   358.00     4747.28      0.00    0.1028E-03    0.4505E-06   0.4
   359.00     4750.14      0.00    0.1047E-03    0.4656E-06   0.4
   360.00     4753.02      0.00    0.1066E-03    0.4815E-06   0.4
   361.00     4755.92      0.00    0.1086E-03    0.4981E-06   0.4
   362.00     4758.84      0.00    0.1107E-03    0.5155E-06   0.4
   363.00     4761.79      0.00    0.1129E-03    0.5337E-06   0.4
   364.00     4764.77      0.00    0.1151E-03    0.5527E-06   0.4
   365.00     4767.77      0.00    0.1174E-03    0.5727E-06   0.4
   366.00     4770.79      0.00    0.1197E-03    0.5936E-06   0.4
   367.00     4773.84      0.00    0.1221E-03    0.6155E-06   0.4
   368.00     4776.91      0.00    0.1246E-03    0.6385E-06   0.4
   369.00     4780.01      0.00    0.1272E-03    0.6626E-06   0.4
   370.00     4783.13      0.00    0.1299E-03    0.6879E-06   0.4
   371.00     4786.28      0.00    0.1326E-03    0.7144E-06   0.4
   372.00     4789.45      0.00    0.1354E-03    0.7423E-06   0.4
   373.00     4792.64      0.00    0.1384E-03    0.7716E-06   0.4
   374.00     4795.86      0.00    0.1414E-03    0.8024E-06   0.4
   375.00     4799.11      0.00    0.1445E-03    0.8347E-06   0.4
   376.00     4802.38      0.00    0.1477E-03    0.8688E-06   0.4
   377.00     4805.67      0.00    0.1511E-03    0.9046E-06   0.4
   378.00     4808.99      0.00    0.1545E-03    0.9424E-06   0.4
   379.00     4812.33      0.00    0.1581E-03    0.9821E-06   0.4
   380.00     4815.70      0.00    0.1618E-03    0.1024E-05   0.4
   381.00     4819.09      0.00    0.1656E-03    0.1068E-05   0.4
   382.00     4822.51      0.00    0.1695E-03    0.1115E-05   0.4
   383.00     4825.95      0.00    0.1736E-03    0.1164E-05   0.4
   384.00     4829.41      0.00    0.1779E-03    0.1216E-05   0.4
   385.00     4832.90      0.00    0.1822E-03    0.1270E-05   0.4
   386.00     4836.42      0.00    0.1868E-03    0.1328E-05   0.4
   387.00     4839.96      0.00    0.1915E-03    0.1389E-05   0.4
   388.00     4843.52      0.00    0.1963E-03    0.1454E-05   0.4
   389.00     4847.11      0.00    0.2014E-03    0.1522E-05   0.4
   390.00     4850.73      0.00    0.2066E-03    0.1595E-05   0.4
   391.00     4854.36      0.00    0.2121E-03    0.1672E-05   0.4
   392.00     4858.03      0.00    0.2177E-03    0.1753E-05   0.4
   393.00     4861.71      0.00    0.2235E-03    0.1839E-05   0.4
   394.00     4865.43      0.00    0.2296E-03    0.1931E-05   0.4
   395.00     4869.16      0.00    0.2359E-03    0.2028E-05   0.4
   396.00     4872.92      0.00    0.2424E-03    0.2131E-05   0.4
   397.00     4876.71      0.00    0.2492E-03    0.2240E-05   0.4
   398.00     4880.52      0.00    0.2563E-03    0.2357E-05   0.4
   399.00     4884.36      0.00    0.2636E-03    0.2480E-05   0.4
   400.00     4888.22      0.00    0.2713E-03    0.2612E-05   0.4
   401.00     4892.10      0.00    0.2792E-03    0.2752E-05   0.4
   402.00     4896.01      0.00    0.2875E-03    0.2902E-05   0.4
   403.00     4899.94      0.00    0.2961E-03    0.3061E-05   0.4
   404.00     4903.90      0.00    0.3050E-03    0.3231E-05   0.4
   405.00     4907.88      0.00    0.3144E-03    0.3413E-05   0.4
   406.00     4911.89      0.00    0.3241E-03    0.3607E-05   0.4
   407.00     4915.91      0.00    0.3342E-03    0.3814E-05   0.4
   408.00     4919.97      0.00    0.3448E-03    0.4035E-05   0.4
   409.00     4924.05      0.00    0.3558E-03    0.4272E-05   0.4
   410.00     4928.15      0.00    0.3673E-03    0.4526E-05   0.4
